date,AA.N,AAPL.OQ,ABBV.N,ABT.N,ACN.N,ADBE.OQ,ADP.OQ,AET.N,AGN.N,AIG.N,ALXN.OQ,AMGN.OQ,AMT.N,AMZN.OQ,ANTM.N,APA.N,APC.N,AVGO.OQ,AXP.N,BA.N,BAC.N,BIIB.OQ,BK.N,BLK.N,BMY.N,BRKb.N,C.N,CAT.N,CB.N,CBS.N,CELG.OQ,CHTR.OQ,CL.N,CMCSA.OQ,COF.N,COP.N,COST.OQ,COV.N,CRM.N,CSCO.OQ,CVS.N,CVX.N,D.N,DD.N,DE.N,DHR.N,DIS.N,DOW.N,DTV.OQ,DUK.N,EBAY.OQ,EMC.N,EMR.N,EOG.N,ESRX.OQ,EXC.N,F.N,FB.OQ,FCX.N,FDX.N,FOXA.OQ,GD.N,GE.N,GILD.OQ,GIS.N,GM.N,GOOG.OQ,GOOGL.OQ,GS.N,HAL.N,HD.N,HON.N,IBM.N,INTC.OQ,ITW.N,JNJ.N,JPM.N,KHC.OQ,KMB.N,KMI.N,KO.N,KRFT.OQ,LIFE.OQ,LLY.N,LMT.N,LOW.N,LYB.N,MA.N,MCD.N,MCK.N,MDLZ.OQ,MDT.N,MET.N,MMM.N,MO.N,MON.N,MRK.N,MS.N,MSFT.OQ,NEE.N,NFLX.OQ,NKE.N,NOV.N,ORCL.N,OXY.N,PCLN.OQ,PCP.N,PEP.N,PFE.N,PG.N,PM.N,PNC.N,PRU.N,PSA.N,PSX.N,PX.N,PYPL.OQ,QCOM.OQ,RAI.N,REGN.OQ,SBUX.OQ,SLB.N,SO.N,SPG.N,STT.N,SYK.N,T.N,TGT.N,TJX.N,TMO.N,TRV.N,TWX.N,TXN.OQ,UNH.N,UNP.N,UPS.N,USB.N,UTX.N,V.N,VIAB.OQ,VZ.N,WBA.OQ,WFC.N,WMT.N,XOM.N,YHOO.OQ
2010-01-04,0.435801291097,0.355400566727,,0.172582125667,0.23014564488,0.297595226377,,0.397656544572,,0.617946360998,,0.315066540549,0.275215446034,0.456306746261,0.355628681618,0.296470186346,0.358041239894,,0.345473369315,0.292780204256,0.389172174137,0.287782815007,0.299731035011,0.294205583246,0.263402899737,0.218982230618,0.539436481824,0.33574705443,0.204421868783,0.473861701719,,,0.196605630295,0.324361229246,0.393053520949,0.230598070176,0.223956355271,,,0.25389030291,0.286505190726,0.203897409581,0.183113072161,0.283515288057,0.320065728353,0.190773392736,0.26687442043,0.365878310684,,0.207164716453,0.310128161242,0.289868711693,0.252044508793,,0.257866676801,0.221894655257,0.446552434103,,0.365237349602,0.312214143492,0.350309523794,0.230674745009,0.302337536493,0.269061289697,0.150050706052,,,0.250899260919,0.308221352006,0.340085747483,0.262568253445,0.246938842043,0.20204576585,0.275276390918,0.251779127311,0.153571499889,0.31969058962,,0.178425170336,,0.392197690364,,,0.220636076161,0.241653118776,0.300939697918,,,0.193345469278,0.213484190841,0.19878077502,0.290023305843,0.346646006616,0.222304400505,0.186945673393,0.287606663787,0.269242684794,0.341436733079,0.236346336563,0.213230310533,,0.212357788786,0.37002231088,0.269342885542,0.294571890658,,,0.193980951534,0.267760466692,0.199079732911,0.227852353293,,0.397058045199,0.4,,,,0.265788042843,0.219313122909,,0.300286740356,0.340316491323,0.173146199333,,0.365566950402,0.363148997997,0.19846806998,0.276529528399,,0.25482483706,0.249549279955,0.324986952042,0.297091489076,0.362632600966,0.252372764686,0.213363542685,0.321582357508,0.237652722571,,0.320451751343,0.179853905004,0.2576349406,0.376710366591,0.168691123588,0.198452755228,0.255306132582
2010-01-05,0.447495677276,0.351097067062,,0.17204498041,0.227776218339,0.295700585027,,0.399320152244,,0.613249419603,,0.317603784638,0.270551529808,0.45045026675,0.350288557461,0.294046677823,0.354473584998,,0.347318918532,0.292474558256,0.368970310276,0.285704022925,0.295745384948,0.293200255277,0.26893089299,0.220423088468,0.541724032811,0.3409643839,0.226234276976,0.474810082481,,,0.229216088982,0.329972031354,0.388798951735,0.234016656351,0.225596088194,,,0.252945679075,0.287388707987,0.201599801351,0.187124488728,0.287885647202,0.324278624154,0.20935394086,0.265523293793,0.362499400677,,0.270843758938,0.305758188018,0.286061193884,0.251310440511,,0.246056698604,0.22571006401,0.429991226004,,0.34782499636,0.307209091323,0.347765060075,0.232049157636,0.301909248415,0.281308513159,0.195881721108,,,0.251252645192,0.306127033192,0.339110347344,0.256940919071,0.247221931485,0.206020119434,0.275791725456,0.253921676734,0.155817288031,0.318618350266,,0.179228705191,,0.382453002997,,,0.222429422259,0.240088457134,0.304038520595,,,0.194010796865,0.211488218766,0.191993198528,0.284630731935,0.341589325918,0.226577998225,0.187209654431,0.282650009015,0.266852539824,0.336207132929,0.236209871981,0.213775737182,,0.213616349406,0.364327471462,0.27010621605,0.292820164945,,,0.19090476603,0.27252367344,0.197144008358,0.231716825912,,0.392349661531,0.4,,,,0.252807321428,0.523283063556,,0.29835341935,0.339198606604,0.179123492937,,0.365082714369,0.359835575136,0.198880625683,0.273442999017,,0.253904589459,0.255697167854,0.32621376531,0.30311019197,0.359128383943,0.282582565654,0.216273497354,0.312751622338,0.241149411486,,0.31655278073,0.178518228351,0.260237074068,0.369446780995,0.176428232272,0.199740547535,0.265560646783
2010-01-06,0.429554954343,0.346362274998,,0.176495496,0.22569959161,0.291497200057,,0.405673314726,,0.628584240823,,0.325401407535,0.268964053082,0.446690412753,0.348825908933,0.290066123145,0.356700488822,,0.334017808019,0.29221150282,0.363942152622,0.294005782505,0.297593949454,0.298644150283,0.258520063091,0.221835305687,0.556916230719,0.339713742272,0.253962460051,0.475120947314,,,0.207072138267,0.326852459305,0.38791438921,0.235573542413,0.214852470753,,,0.25401036507,0.290294937431,0.203013545953,0.18409196935,0.284028709237,0.324363645179,0.185957478444,0.267000983863,0.360088742581,,0.212323862857,0.303388215711,0.287514695162,0.248034516997,,0.250108281363,0.219447983738,0.433290366917,,0.339681717455,0.309851426012,0.347004220023,0.230360830687,0.303110357074,0.269790088302,0.162306213958,,,0.259208435199,0.30366033549,0.336169377364,0.25290692586,0.248540362832,0.204474368468,0.274514634175,0.251789004862,0.153745172933,0.30834140401,,0.181089344298,,0.254179221215,,,0.220317093292,0.243889151383,0.297893982908,,,0.195126428154,0.225634492532,0.193064633046,0.281956374713,0.333533585893,0.220217777419,0.182442201688,0.282863520613,0.259217655354,0.33030310054,0.232304753294,0.209452999611,,0.206720518154,0.361277651619,0.276529398241,0.291459101751,,,0.192314204588,0.270461405368,0.19530775926,0.227924089385,,0.382548023484,0.4,,,,0.259712486927,0.260657458621,,0.291589342635,0.33154372109,0.17350840275,,0.35989920967,0.354358284283,0.205515038238,0.265930039897,,0.250562388639,0.259779079759,0.326713177513,0.300069104814,0.359375710321,0.242546892536,0.22074467857,0.300791254492,0.246262592342,,0.314679461868,0.180284360049,0.262463635456,0.353028194469,0.1741956074,0.196967021593,0.270210268401
2010-01-07,0.433788644728,0.352086733033,,0.155185205922,0.228574836922,0.297645608967,,0.396412112213,,0.612061080876,,0.328087064804,0.266753282044,0.444665880905,0.338337316965,0.288770434325,0.363251670486,,0.32492528637,0.292108247806,0.35041513998,0.300732531836,0.284400751758,0.295925291598,0.262322203385,0.223219425868,0.539671535364,0.335777688255,0.241786369131,0.472092530812,,,0.18590407756,0.318878466158,0.385189542739,0.231996916656,0.213640903907,,,0.239908883044,0.279316493905,0.207260972252,0.182510632341,0.278851770384,0.317998847652,0.191305086141,0.26497464081,0.375447683413,,0.225399998976,0.313467172459,0.286996276055,0.246474921332,,0.24053529262,0.215740193864,0.449916891324,,0.330802379808,0.313218907693,0.355273791612,0.229327494979,0.287873410735,0.250657746861,0.150936576178,,,0.282603776772,0.300216262852,0.338866113241,0.246403795903,0.243849023239,0.201485111745,0.272067384158,0.247200432252,0.155926303613,0.296296787231,,0.17915221112,,0.205273530362,,,0.216405524103,0.252413299465,0.288222783645,,,0.190476417884,0.229951917728,0.193894258049,0.275195343548,0.329032974065,0.217987046655,0.179342616201,0.283575862664,0.260277795776,0.326479004145,0.239669128468,0.2095629396,,0.243563392734,0.35780874477,0.272521652879,0.290024906984,,,0.193575785515,0.2700519581,0.194136080588,0.222286183207,,0.377457023456,0.4,,,,0.256254453973,0.189850380218,,0.285942166699,0.326623456393,0.172693117449,,0.350773943352,0.342254147708,0.203609332401,0.262776485085,,0.250874843738,0.251902691781,0.32784862881,0.290092803129,0.352101920184,0.24901535192,0.218720622809,0.295914099192,0.24345712319,,0.313946633693,0.180133455294,0.259282876155,0.341661933651,0.173128347658,0.198470784762,0.262172846454
2010-01-08,0.441725685815,0.33673664445,,0.170563376217,0.230778324889,0.299664736842,,0.395992274473,,0.630368860503,,0.319904259725,0.266609801457,0.433042137543,0.339664863112,0.294749378631,0.366093084336,,0.329396465001,0.307575347449,0.356968804082,0.295497680751,0.281360689914,0.294204843126,0.260155309909,0.224575968519,0.496324493061,0.327491518066,0.257799895395,0.469807069828,,,0.197905234178,0.316765299858,0.393443080096,0.227344820699,0.212453448895,,,0.237143333045,0.275259025155,0.209470964685,0.181086106197,0.283641793083,0.313473063,0.228930682924,0.259748131173,0.380048008416,,0.280884486677,0.301196994789,0.282453858486,0.242593607717,,0.242853644582,0.215230603971,0.456608336938,,0.345021582526,0.299430191195,0.35291413721,0.229064850711,0.286715318018,0.327219728975,0.151984031394,,,0.273795364192,0.303734588722,0.332582753637,0.245129218976,0.240090391615,0.197228831693,0.269890891649,0.242100402618,0.154973953884,0.292313189485,,0.181653319516,,0.184211779305,,,0.214850979792,0.246734217049,0.283479380823,,,0.187958559709,0.225364576263,0.205986683611,0.274020585271,0.319786534101,0.213286458563,0.182528106965,0.293882951369,0.256857952364,0.341369535115,0.236445211105,0.215054676425,,0.207282506183,0.360748311285,0.272114263588,0.290256132572,,,0.194470710856,0.262644090034,0.190513925377,0.222904462241,,0.379216537924,0.4,,,,0.255022739278,0.153716408059,,0.279316085829,0.32482725562,0.171418754944,,0.340794642667,0.341104592838,0.200732891543,0.260636805727,,0.245531064925,0.253436705266,0.328022221017,0.283062223149,0.357460233826,0.256104216003,0.197353726321,0.300641521944,0.241013589434,,0.310855981377,0.184115057785,0.257284359372,0.345179250234,0.171982105305,0.20153794435,0.283105456689
2010-01-11,0.43064251243,0.333157898019,,0.157244002789,0.235727055698,0.294347546749,,0.397689256284,,0.64439180863,,0.311192046022,0.269784293579,0.431236150601,0.336395691443,0.291143298527,0.364533841874,,0.330200524176,0.304317338806,0.358906974927,0.298425007588,0.288957944521,0.275145200951,0.249070879694,0.938846617689,0.481221458441,0.313598202948,0.257541940869,0.469067729656,,,0.192670493249,0.306950247432,0.410082833897,0.235811997261,0.210619102951,,,0.234092934533,0.279546158334,0.207115870078,0.16614289388,0.274331387992,0.306214847773,0.176418470466,0.260081275894,0.377281346097,,0.216066772286,0.29073187884,0.275475289621,0.234924979981,,0.240207576631,0.208677390501,0.446740322434,,0.330776769795,0.287225031697,0.343798675981,0.220090977687,0.280398299027,0.235075671151,0.159487050008,,,0.282303457245,0.303283431172,0.339550803313,0.251896144996,0.239122540965,0.196918913145,0.271620641371,0.232461685121,0.151068988557,0.293917408821,,0.180034626234,,0.157572292546,,,0.205545715957,0.243329875591,0.288885210605,,,0.182337025773,0.236500819748,0.214533905468,0.27551734132,0.315410494287,0.211331048055,0.179546712951,0.286399657589,0.247179597663,0.338113651674,0.237395930236,0.213623124352,,0.317309286129,0.355293384059,0.269755969104,0.291690967049,,,0.189233760177,0.257636999259,0.186252183332,0.218510151526,,0.372670931628,0.4,,,,0.253693612258,0.188429035116,,0.280662761038,0.323122013833,0.166318729846,,0.353343745514,0.342254147708,0.198687413708,0.254945546002,,0.240033565123,0.248939126185,0.327639836771,0.279614452604,0.344018222059,0.234243406064,0.188815324884,0.301144927208,0.227754977192,,0.29981495806,0.178257801948,0.254752977556,0.330225470896,0.16831998686,0.19742064466,0.276271472812
2010-01-12,0.417622396226,0.330738015107,,0.160955940694,0.235629881941,0.292264666103,,0.407874746848,,0.61404083989,,0.304340021347,0.270247615383,0.436195341791,0.331846479835,0.287085111882,0.367376944143,,0.31977960885,0.299976250074,0.360618035123,0.302957197189,0.288471531597,0.280306915681,0.241778740713,0.933586446829,0.477079846116,0.330725794426,0.238773703812,0.468773104282,,,0.187203545749,0.313085356252,0.404323189888,0.230418081504,0.211697794104,,,0.237096885917,0.279561094478,0.209316896601,0.178446755754,0.275326786224,0.325984143514,0.242428028595,0.261727286019,0.371092681364,,0.257499004784,0.293961990396,0.276160994861,0.233178684616,,0.234623403246,0.20630743918,0.456168831562,,0.331546388247,0.28389440851,0.350116070985,0.222375011734,0.280502672762,0.240794115117,0.156970627185,,,0.290700624447,0.310254177841,0.340161487643,0.252141646838,0.240617570039,0.193952827294,0.297367109241,0.237792257184,0.148972668554,0.306255697904,,0.177047176591,,0.156687652933,,,0.207984337653,0.240366785859,0.282532209248,,,0.177391385316,0.22023353348,0.213449695612,0.27836990572,0.321454447422,0.206628659498,0.179933146412,0.286605301399,0.248142971293,0.347306396648,0.235682884788,0.217963498446,,0.206204033427,0.355156327594,0.267994282241,0.299081135439,,,0.185320595611,0.253799742505,0.183477723304,0.219250393732,,0.3721998157,0.4,,,,0.256618095937,0.165399811525,,0.28609152736,0.3289535745,0.16756870627,,0.353793100693,0.342524631207,0.197037358417,0.25685316497,,0.244935932611,0.245751661513,0.329934956684,0.286325143878,0.345312123382,0.255342755061,0.192926597023,0.301862725194,0.228137119849,,0.311018494847,0.180850199732,0.260968272119,0.337955102295,0.161865640696,0.193823007539,0.296738099832
2010-01-13,0.408686301181,0.323335615439,,0.160028126718,0.234921620458,0.287233623101,,0.400643547874,,0.615683079864,,0.302396115227,0.260959581223,0.421978142701,0.323387700698,0.282096038122,0.352873127507,,0.320135777995,0.294148133367,0.367751517752,0.300700323179,0.284736985155,0.279108444679,0.240792504506,1.17366357464,0.470707629462,0.332499326676,0.233945093161,0.458635733132,,,0.184861383146,0.303302470692,0.398975494565,0.229934792926,0.207574152943,,,0.231811065045,0.277465747056,0.214273995439,0.176398722274,0.269540881987,0.321719605309,0.177232718712,0.254358258675,0.375233063984,,0.837777440764,0.285227795893,0.270429644938,0.233103389063,,0.249304554059,0.204359261083,0.466623434717,,0.363090037579,0.284609216495,0.351082918497,0.218164459558,0.279911109897,0.235529553033,0.160473918796,,,0.295093953382,0.312226089706,0.333032618576,0.246271533566,0.238234390897,0.191973144045,0.300306606751,0.237516052749,0.147076774296,0.301625571143,,0.173066570402,,0.169395431023,,,0.203552876197,0.23833352097,0.283974236917,,,0.177763624373,0.256701854508,0.211502348527,0.277083929482,0.322051998612,0.2036506071,0.177083021515,0.277580218682,0.238491133073,0.341046274365,0.22828942144,0.218763856091,,0.1982748956,0.356341803113,0.266504957414,0.297464412788,,,0.188806058149,0.24922326352,0.18356045941,0.216057484992,,0.355885122973,0.4,,,,0.249928717176,0.174262062064,,0.279298357813,0.32254631969,0.163620625134,,0.352333615197,0.340766488464,0.201947565559,0.255702419016,,0.241052230715,0.245199013852,0.328531723775,0.28794384251,0.336026394474,0.236281854771,0.193792030486,0.294301094879,0.227192213881,,0.307739511521,0.179771112647,0.253153258706,0.334382566538,0.162714965343,0.195645175963,0.300649976962
2010-01-14,0.416298565665,0.334909496068,,0.162612890136,0.23166125136,0.286317063637,,0.378275662825,,0.622778096389,,0.285767790119,0.262480762545,0.42150593875,0.319291452424,0.278662438941,0.346525210759,,0.318940686332,0.291052258959,0.357646181389,0.300096730193,0.28766903952,0.281084753936,0.236426488327,0.235558473336,0.467465743192,0.335336887717,0.231446015099,0.459244805317,,,0.213345319881,0.302716983561,0.409327772108,0.231206186726,0.208669421868,,,0.225361936723,0.276065953313,0.214680284957,0.174799770484,0.268531189676,0.326661647801,0.36496994051,0.253670840793,0.387926184221,,0.226473865729,0.27970054657,0.259360180918,0.232525518901,,0.24998509914,0.204146205051,0.453261583284,,0.359807521358,0.284709170589,0.355919951524,0.219566289851,0.281786966821,0.231648693586,0.150756088511,,,0.292400355783,0.310843699173,0.331910521144,0.241075116187,0.238232434014,0.189008753274,0.28896139806,0.24064716428,0.13938608563,0.300444800052,,0.175347766301,,0.157490106671,,,0.20181916967,0.240173958906,0.287362202011,,,0.176611090852,0.264260669912,0.212213087062,0.268204743612,0.319649943946,0.205744823994,0.17508760627,0.302021170124,0.225005520891,0.345239791959,0.224558002311,0.218872030941,,0.208282908425,0.350892141087,0.259102791234,0.296601573416,,,0.183502167847,0.243033060675,0.180482018622,0.213759409144,,0.352592323175,0.4,,,,0.25160851322,0.17774111948,,0.280713371567,0.322325246291,0.167837878638,,0.352309181095,0.337047340354,0.205842687237,0.247587290184,,0.240472073146,0.242449051612,0.329411181264,0.297870846768,0.332994595173,0.236785859682,0.19550552316,0.288557645518,0.228321455739,,0.298517364805,0.183163229833,0.253064627466,0.325342649074,0.165810337312,0.189592984263,0.286854715596
2010-01-18,0.405051005967,0.35833775917,,0.165696440542,0.231872657677,0.280797100023,,0.381900520502,,0.601802909,,0.28608382474,0.256314618222,0.416829242022,0.323869368936,0.27252046692,0.344569117587,,0.321301505412,0.294111314156,0.355276691609,0.290398223734,0.289282209843,0.280803368341,0.228662323625,0.223012465007,0.4547995774,0.336676911053,0.231478807234,0.463746241593,,,0.179271501046,0.300164388622,0.405517946608,0.224074639017,0.202676625806,,,0.24342870581,0.275482462518,0.207772391616,0.17405387403,0.267385754464,0.332144024507,0.17957979921,0.253694344461,0.379420745053,,0.192480614031,0.306549861991,0.265044351751,0.229714994062,,0.238916149946,0.205457498144,0.442230897137,,0.352351500692,0.288955535368,0.349662609137,0.216373890029,0.288226961027,0.226984466042,0.157435674314,,,0.282039591319,0.317350053885,0.334922707915,0.2358362714,0.23834544476,0.189885126499,0.264216255722,0.241010456634,0.140933485806,0.288541240615,,0.176603079774,,0.308885825854,,,0.200488259477,0.242194552404,0.277606346951,,,0.173385851524,0.270322936518,0.211613830866,0.271620948447,0.32082594367,0.204131028622,0.173274728972,0.29537623132,0.244502239247,0.348142241347,0.225374841969,0.213181666714,,0.204689623166,0.346770864871,0.259176969478,0.292071375673,,,0.184710851922,0.243087915499,0.177728251897,0.205663975848,,0.347394115276,0.4,,,,0.247892945468,0.162239202175,,0.295617660724,0.320614318614,0.16693088905,,0.350618214475,0.33697971948,0.205786986219,0.240942225313,,0.240642949721,0.236530275896,0.333380838915,0.299523760928,0.336709454964,0.241061523838,0.197135228171,0.294748279813,0.231598502928,,0.296797629558,0.188042312678,0.248498482104,0.32238513655,0.167733625943,0.187261907484,0.257459007626
