date,ABI.BR,AD.AS,ADSGn.DE,AIR.PA,AIRP.PA,ALVG.DE,ASML.AS,AXAF.PA,BASFn.DE,BAYGn.DE,BBVA.MC,BMWG.DE,BNPP.PA,CARR.PA,CRDI.MI,CRH.I,DAIGn.DE,DANO.PA,DBKGn.DE,DPWGn.DE,DTEGn.DE,ENEI.MI,ENGIE.PA,ENI.MI,EONGn.DE,ESSI.PA,FREG.DE,GASI.MI,IBE.MC,INGA.AS,ISP.MI,ISPA.AS,ITX.MC,LVMH.PA,MUVGn.DE,NOKIA.HE,ORAN.PA,OREP.PA,PHG.AS,REP.MC,RWEG.DE,SAF.PA,SAN.MC,SAPG.DE,SASY.PA,SCHN.PA,SGEF.PA,SGOB.PA,SIEGn.DE,SOGN.PA,TEF.MC,TOTF.PA,UNBP.AS,UNBP.PA,UNc.AS,VIV.PA,VOWG_p.DE
2010-01-04,0.241104897577,0.208000078584,0.270256771609,0.267618410175,0.251887209005,0.231376496325,0.30704504216,0.331055489162,0.245929407473,0.240681302073,0.255344016818,0.272465240701,0.307420625923,0.247027939849,1.2080254701,0.444600600587,0.324500001477,0.210845944767,0.299029688444,0.272893869258,0.221488362689,0.195575371753,0.218907825087,0.191655703231,0.218094639143,0.233692636581,0.271983574614,0.214846125546,0.145850261233,0.475478013788,0.248166662027,0.361265791942,0.355162549219,0.256661277028,0.232659936705,0.331342143331,0.185940044753,0.23058713599,0.31843031267,0.156553707409,0.177866113637,0.341812998235,0.307987878299,0.238955042532,0.212226885896,0.388831802316,0.27652692553,0.34664527371,0.274245878437,0.341382502443,0.167573649124,0.215676196512,0.248861825427,0.248861825427,0.212543863858,0.200824360316,0.427081551251
2010-01-05,0.246080919356,0.210841848184,0.260147036923,0.257032977604,0.248488338594,0.226310397073,0.307101991622,0.32196461798,0.256118287725,0.24031232003,0.235253851846,0.262005021711,0.310968558718,0.259180104252,1.18484690986,0.459329070904,0.328661438654,0.213595870603,0.2918721527,0.252719978361,0.229939819721,0.189449655306,0.21188332452,0.191213806713,0.21100202391,0.235186856683,0.271983574614,0.206646793321,0.138131965386,0.461807829732,0.236624095059,0.364672206,0.353098977491,0.259160050155,0.221370422341,0.331572945253,0.189486891463,0.235279753616,0.315307445178,0.148739877429,0.183132825813,0.335794328241,0.27702143583,0.24350662521,0.216164029708,0.385080806907,0.274341414228,0.337471687534,0.275160169993,0.345607460465,0.159681870426,0.207921188805,0.249264337049,0.249264337049,0.23054125552,0.201697449885,0.353359416078
2010-01-06,0.239495868517,0.209723995567,0.262623853881,0.25337868768,0.245476832568,0.222120471395,0.303584256863,0.314912838688,0.253922361862,0.243396772931,0.222887078366,0.257337018323,0.312502670101,0.247948138432,1.18022549746,0.468580172014,0.327382125915,0.214146817944,0.308428930296,0.249068327647,0.236878565509,0.184061622419,0.212867949593,0.191867794966,0.209740058797,0.235458533066,0.271983574614,0.205493629006,0.138610276415,0.474700453896,0.231730209358,0.369712872368,0.351189782481,0.260037244453,0.22372424879,0.332807189578,0.19068447141,0.228445267814,0.305759387337,0.148540512114,0.177629107768,0.336482716119,0.277430004934,0.230703722576,0.222451537751,0.398318167558,0.264017725244,0.339682699408,0.254883324456,0.342927488055,0.16158933052,0.208120150773,0.226855872817,0.226855872817,0.234712603076,0.202671200424,0.347320980939
2010-01-07,0.24619427419,0.216227319392,0.260071636152,0.251618052106,0.248777954605,0.232050476084,0.314749944127,0.321918475082,0.253989554866,0.240443163024,0.223457293225,0.250716512846,0.317699836844,0.233962480968,1.16472808765,0.476418805538,0.330791308077,0.211729653537,0.292563599756,0.249835443675,0.245502575244,0.172199735133,0.214080073356,0.192692676612,0.220715136772,0.23510923486,0.271983574614,0.209397119539,0.13706561923,0.465210409262,0.236142953185,0.368555618832,0.349437494568,0.260537558975,0.222897507201,0.348309014395,0.188588568644,0.228330504692,0.288677722046,0.148699387371,0.179717460533,0.336847156759,0.276544097195,0.220727160681,0.22029379056,0.403211008867,0.255095920984,0.334098698534,0.245355061681,0.328532301132,0.155159848862,0.210190720767,0.233370924407,0.233370924407,0.246252073663,0.200359519058,0.345238541085
2010-01-08,0.239478328279,0.212854722213,0.261007896216,0.247659681503,0.250014327051,0.231323753818,0.326643750749,0.328909385713,0.24695207009,0.232795270263,0.224506270773,0.253564228544,0.306759297885,0.234772775179,1.16899904109,0.473919449929,0.315794843865,0.212990758325,0.312459714118,0.24262614628,0.22299368433,0.160718620109,0.21158675549,0.19246498354,0.211352964757,0.234101496636,0.273404520865,0.209199697209,0.138096930833,0.428071836737,0.230761507318,0.35433190165,0.345930144134,0.260793131924,0.229856715199,0.353716292077,0.190806444575,0.227061870321,0.288326393913,0.15521839117,0.174176332837,0.334937252258,0.262199122984,0.21683396122,0.222908200851,0.400294635957,0.251496678847,0.326894402432,0.245444998164,0.329922641959,0.158999476189,0.210139872333,0.233558036609,0.233558036609,0.224920085781,0.205722410138,0.343535735559
2010-01-11,0.240540586859,0.192344347074,0.252566918003,0.257537501393,0.24694371863,0.23452090837,0.334912737988,0.326677227022,0.251469234656,0.233928360538,0.19683304785,0.251991040127,0.319271727174,0.226601935515,1.13730195808,0.467309001312,0.308281543064,0.214881078551,0.303493419206,0.234381081728,0.205689267822,0.16286758901,0.205536524424,0.189830652326,0.211024951504,0.233947915844,0.273404520865,0.204321130117,0.126230710494,0.413989453134,0.218611804514,0.352959578011,0.343951206904,0.261726541446,0.216097074105,0.381758185957,0.169671772378,0.227082737237,0.290076993352,0.147458166522,0.168399296478,0.331835382307,0.259400547754,0.202465105889,0.218606374316,0.393301185087,0.252219140602,0.314216509886,0.249199565075,0.333542824109,0.165546027902,0.209366637667,0.233031400064,0.233031400064,0.228311247009,0.201565239253,0.343399414936
2010-01-12,0.243945656567,0.19266174337,0.262528137239,0.266482490789,0.263376038479,0.251731144393,0.324600811099,0.329742479754,0.277197056503,0.242547425658,0.2066660326,0.267925719349,0.31878424444,0.228479950318,1.13563844507,0.472555389103,0.321568675177,0.21203995709,0.324521480732,0.23860948604,0.206883673249,0.165692885434,0.207784338054,0.213438646476,0.232110342848,0.234216682229,0.273404520865,0.20732435529,0.12616014414,0.426439903242,0.223161747971,0.375360319793,0.338758983953,0.262443224044,0.215143009417,0.396799825535,0.169150844221,0.226168740924,0.294315813968,0.165162952703,0.173047145479,0.335753533824,0.257108323261,0.211511006602,0.220436952739,0.39854053836,0.259130116474,0.327335158734,0.252726183131,0.34003424668,0.1605218864,0.217694780122,0.235188153683,0.235188153683,0.230107137584,0.207294817411,0.365744999909
2010-01-13,0.230531861602,0.193021768438,0.260021336197,0.265984132072,0.260548550811,0.251442224839,0.340255373291,0.326448645729,0.270539559078,0.234346667314,0.221572412786,0.298334113671,0.327570641048,0.233499926136,1.13948781036,0.466889290289,0.327996045075,0.216285925838,0.340396637745,0.232469980946,0.204528456664,0.165911892343,0.213157334551,0.20898745666,0.222317766584,0.232143341548,0.273404520865,0.203142150448,0.115264736054,0.423675416471,0.216437466813,0.377178708452,0.338679983976,0.262391218779,0.212226582468,0.397268302136,0.16859903499,0.225927798213,0.298132406603,0.16632418461,0.17432432237,0.333672015831,0.262677469578,0.210937371477,0.218501671303,0.416177770187,0.255947104714,0.325642557376,0.253923794957,0.359288018265,0.159741730359,0.222189132177,0.232407165456,0.232407165456,0.241858982381,0.205970864592,0.364281566047
2010-01-14,0.229770485793,0.19697201676,0.252861236905,0.285047578253,0.258886631265,0.250344863157,0.34934093311,0.319886672076,0.25770155812,0.228850037399,0.234037918138,0.283880942961,0.32087373836,0.230409426125,1.14688818673,0.470666689499,0.305179297747,0.216484526657,0.341736740763,0.23422300464,0.21978855447,0.166335445468,0.218345949583,0.209365711194,0.209634792634,0.231221856801,0.273404520865,0.19287326631,0.115205330694,0.421452009719,0.21271603453,0.378451210041,0.338618526808,0.268919306289,0.20733911166,0.404063447783,0.181036283586,0.225900318284,0.298172670483,0.16548843078,0.171446138606,0.333998528457,0.265421459353,0.192827539438,0.215055615481,0.415562592664,0.2465534154,0.316128018077,0.249168519666,0.349557954314,0.153499586381,0.226331418579,0.236547602054,0.236547602054,0.236017481677,0.20631041445,0.364671595937
2010-01-15,0.236809219383,,,,0.248257580733,0.254919438832,,0.33028702184,0.268020355073,0.243585198596,0.228271605632,0.288738047115,0.335012838813,0.238316086888,1.144220264,0.475703221778,0.313563717969,0.219892606548,0.340155015181,,0.224682603795,0.173287256653,0.22718465766,0.21502205624,0.221448022421,,,0.1966082366,0.113418303637,0.430355779805,0.222740712359,0.373546083543,,0.268975438425,0.213440170147,0.404504869081,0.18442787977,0.228909066845,0.292963833242,0.163386639221,0.174318448717,,0.258950053794,0.2097203306,0.21546047753,0.415122622,0.25294079509,0.325538959377,0.252012633971,0.362413279225,0.154949367815,0.241071555617,0.2399612843,0.2399612843,0.234718261625,0.210670367605,
